SMILE,Source,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
CN1CCN(c2ccc(OC(F)(F)F)c(Nc3ncc4c(n3)-c3c(c(C(N)=O)nn3CCO)CC4)c2)CC1,CHEMBL,active,532.527,1.9239,3,10,7.37675071
C[C@H]([C@H]1C(=O)NCCCC[N+]2=CN(C(=C2)C[C@@H](C(=O)N[C@H](C(=O)N1)CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]3CCCN3C(=O)C)CCCCCCCCC4=CC=CC=C4)OP(=O)(O)O,Pubchem,active,918.063,1.2977,8,10,8
CC[C@@H]1C(=O)N(C2=CN=C(N=C2N1C3CCCC3)N4C=CC5=C4C=CC(=C5)C(=O)NCC(C)C)C,Pubchem,active,474.609,4.3103,1,6,6.915423722
O=C1Cc2cnc(Nc3ccc(C(=O)O)cc3)nc2-c2ccc(Cl)cc2N1,CHEMBL,active,380.791,3.7334,3,5,7.443697499
COc1cc(C2CN(C(=O)c3cc(COC[C@@H](O)CO)ccn3)C2)ccc1OCc1ccc(C2CC2)cc1,CHEMBL,active,518.61,3.656,2,7,6
C[C@@H](Oc1cc(-c2cnc3ccccn23)sc1C(N)=O)c1ccc(CN2CCC(O)CC2)cc1Cl,CHEMBL,active,511.047,4.9118,2,7,7.568636236
COC1=C(C=C(C=C1)NC2=NC=C3CC(=O)NC4=C(C3=N2)C=CC(=C4)F)OC,Pubchem,active,380.379,3.5381,2,6,6.698970004
C[C@H](C1=CC=CC=C1Cl)OC2=C(SC(=C2)N3C=NC4=C3C=C(C=C4)O[C@@H]5CCCN(CC5)C)C(=O)N,Pubchem,active,525.074,5.8424,1,7,8.397940009
CN1CCC(c2ccc(OC(F)(F)F)c(Nc3ncc4c(n3)-c3c(c(C(N)=O)cn3C)CC4)c2)CC1,CHEMBL,active,500.525,4.131,2,7,8.22184875
O=C(/C=C/c1ccccc1)NNC(=O)c1ccc2c(c1)OCCO2,CHEMBL,active,324.336,1.9322,2,4,7.045757491
CN1CCN(c2ccc(OC(F)(F)F)c(Nc3ncc4c(n3)-c3c(c(C(N)=O)nn3CCCl)CC4)c2)CC1,CHEMBL,active,550.973,3.1704,2,9,8.15490196
CC[C@@H]1C(=O)N(C2=CN=C(N=C2N1C3CCCC3)NC4=C(C=C(C=C4)C5CCN(CC5)C)OC)C,Pubchem,active,478.641,4.542,1,7,8.004364805
CC[C@@H]1C2=NN=C(N2C3=CN=C(N=C3N1CC4CCCCC4)NC5=C(C=C(C=C5)C(=O)NC6CCN(CC6)C(=O)CCCOC7=CC=CC8=C7C(=O)N(C8=O)C9CCC(=O)NC9=O)OC)C,Pubchem,active,902.026,4.95052,3,15,6.103473783
CC[C@@H]1C(=O)N(C2=CN=C(N=C2N1C3CCCC3)NC4=C(C=C(C=C4)C(=O)NC5CCN(CC5)C)OC)C,Pubchem,active,521.666,3.5568,2,8,8.096910013
COC[C@H]1OC(=O)c2coc3c2[C@@]1(C)C1=C(C3=O)[C@@H]2CCC(=O)[C@@]2(C)C[C@H]1OC(C)=O,CHEMBL,active,428.437,2.5364,0,8,8.236572006
C[C@H](CC(=O)N[C@H](C(=O)N[C@@H](CO)C(=O)N[C@H](C(N)=O)[C@@H](C)OP(=O)(O)O)c1cncs1)NC(=O)c1ccc(CO)cc1,CHEMBL,active,644.6,-2.0537,9,11,6.573488739
NC(=O)c1sc2c([N+](=O)[O-])cc(C(F)(F)F)cc2[n+]1[O-],CHEMBL,active,307.209,1.5606,1,5,6.301029996
CCN1CCC(CC1)NC(=O)C2=CC=C(C=C2)NC3=NC=C4C(=CN(C4=N3)C5=CC=CC(=N5)C(C)(C)O)F,Pubchem,active,517.609,4.1397,3,8,7.468521083
CC[C@@H]1C2=NN=C(N2C3=CN=C(N=C3N1CC4=CC=CC=C4)NC5=C(C=C(C=C5)C(=O)NN6CCN(CC6)C)OC)C,Pubchem,active,568.686,3.48142,2,11,6.453457337
C[C@@H](Oc1cc(-n2cnc3cc(-c4ccnc(N5CCNCC5)c4)ccc32)sc1C(N)=O)c1ccccc1Cl,CHEMBL,active,559.095,5.4509,2,8,8.096910013
CC(C)(C1=NC(=CC=C1)N2C3=NC(=NC=C3C(=O)N2CC=C)NC4=C5C(=C(C=C4)N6CCN(CC6)C)C=CN5C)O,Pubchem,active,553.671,3.3777,2,11,7.795880017
CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1C1CCCC1,CHEMBL,active,521.666,3.5568,2,8,9.096910013
CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC(C)C)cc3OCCO)nc2N1C1CCCC1,CHEMBL,active,496.612,3.2335,3,8,8.163675884
C1=CC(=CC=C1CC(=O)NCCCN2C(=O)C3=C(C=CC(=C3)F)N4C2=NNC4=S)C#N,Pubchem,active,436.472,2.46657,2,7,6.004364805
Cc1nn(-c2cccc(N(C)C)c2)c2cc(N[C@@H](C)c3ccccc3)ncc12,CHEMBL,active,371.488,4.96802,1,5,6.010105436
CC(C)c1ccccc1Nc1ncc2c(n1)-c1c(c(C(N)=O)nn1C)CC2,CHEMBL,active,362.437,2.9416,2,6,6.437707136
C[C@H](C1=CC=CC=C1Cl)OC2=C(SC(=C2)N3C=NC4=C3C=C(C=C4)C5=CN(N=C5)C)C(=O)N,Pubchem,active,477.977,5.3798,1,7,9
CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(S(=O)(=O)NC4CCCC4)cc3)nc2N1C1CCCC1,CHEMBL,active,498.653,3.9451,2,7,7.280917426
CC1=NN(C2=CC(=NC=C12)N[C@@H](C)C3=CC=CC=C3)C4=CC(=CC(=C4)Cl)Cl,Pubchem,active,397.309,6.20882,1,4,6.19314197
Cn1nc(C(N)=O)c2c1-c1nc(Nc3cc(N)ccc3OC(F)(F)F)ncc1CC2,CHEMBL,active,419.367,2.299,3,8,7.22184875
CCOC(=O)/C(C#N)=c1\s/c(=C/Nc2ccc(NC(=O)COC)cc2)c(=O)n1CC,CHEMBL,active,430.486,0.60208,2,9,6.301029996
COc1cccc(/C=C/C(=O)NNC(=O)c2ccc3c(c2)OCCO3)c1,CHEMBL,active,354.362,1.9408,2,5,7.522878745
CC[C@@H]1C(=O)N(C2=CN=C(N=C2N1C(C)C)NC3=C(C=C(C=C3)C(=O)NC4CCN(CC4)C)OC)C,Pubchem,active,495.628,3.0226,2,8,8.397940009
C1=CC=C(C(=C1)COC2=C(SC(=C2)N3C=NC4=CC=CC=C43)C(=O)N)Cl,Pubchem,active,383.86,4.4183,1,5,7.920818754
C[C@H]([C@@H](C(=O)N)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CN=CN1CCCCCCCCCC2=C(C=CC=C2F)OC3=CC=CC=C3)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]4CCCN4C(=O)C)OP(=O)(O)O,Pubchem,active,987.077,3.302,8,12,6.8569852
CC(C)(C1=NC(=CC=C1)N2C3=NC(=NC=C3C(=O)N2CC=C)NC4=CC=C(C=C4)N5CCN(CC5)C)O,Pubchem,active,500.607,2.886,2,10,6.906578315
C[C@H](C1=C(C=C(C=C1)CN2CCN(CC2)C)Cl)OC3=C(SC(=C3)C4=CN=C5N4C=CC=C5)C(=O)N,Pubchem,active,510.063,4.7025,1,7,7.769551079
O=C1Cc2cnc(Nc3cccc(C(=O)O)c3)nc2-c2ccc(Cl)cc2N1,CHEMBL,active,380.791,3.7334,3,5,7.408935393
C[C@@H](Oc1cc(-c2cnc3ccccn23)sc1C(N)=O)c1ccc(CNC2CC2)cc1Cl,CHEMBL,active,466.994,5.2071,2,6,7.920818754
CC[C@@H]1C(=O)N(C2=CN=C(N=C2N1C3CCCC3)NC4=C(C=C(C=C4)C(=O)NC5CCCC5)OCC6=CC=CC=C6)C,Pubchem,active,568.722,5.9756,2,7,6.053253065
COC1=C(C=C2C(=C1)N=CN2C3=CC(=C(S3)C(=O)N)OCCC4=CC=CC=C4)OC,Pubchem,active,423.494,3.8246,1,7,6.886056648
CC1=CC(=CC=C1)N2C3=CC(=NC=C3C(=N2)C)N[C@@H](C)C4=CC=CC=C4,Pubchem,active,342.446,5.21044,1,4,6.324221658
CCN\1C(=O)/C(=C\NC2=CC=CC(=C2)C)/S/C1=C(/C#N)\C(=O)OCC,Pubchem,active,357.435,1.3256,1,7,7.337242168
CC1=C(C=C(C=C1)CCCN(C)C)NC2=NC=C3CC(=S)NC4=C(C3=N2)C=CC(=C4)Cl,Pubchem,active,452.027,5.63862,2,5,8.698970004
COC1=C(C=C2C(=C1)N=CN2C3=CC(=C(S3)C4=NNN=N4)OCC5=CC=CC=C5C(F)(F)F)OC,Pubchem,active,502.478,4.8821,1,9,7.13667714
COC1=C(C=C2C(=C1)N=CN2C3=CC(=C(S3)C(=O)N)OCC4=CC=CO4)OC,Pubchem,active,399.428,3.3751,1,8,7.568636236
NC(=O)c1sc2c([N+](=O)[O-])cc(SC(F)(F)F)cc2[n+]1[O-],CHEMBL,active,339.276,2.1537,1,6,7.698970004
COC1=C(C=CC(=C1)N2CCC(CC2)N3CCCC3)NC4=NC=C(C(=N4)NC5=C(C=CS5)C(=O)OC)[N+](=O)[O-],Pubchem,active,553.645,4.7933,2,12,8.279014256
CCCCNS(=O)(=O)c1ccc(Nc2ncc3c(n2)N(C2CCCC2)[C@H](CC)C(=O)N3C)cc1,CHEMBL,active,486.642,3.8026,2,7,7.390405591
CC[C@H](C)[C@@H](C(=O)N[C@@H](CC1=CC=C(C=C1)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(=O)N)C(=O)N)NC(=O)[C@H](C)NC(=O)[C@H]([C@@H](C)OP(=O)(O)O)NC(=O)[C@H](CO)NC(=O)[C@H](CC2=CN=CN2)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]3CCCN3C(=O)[C@@H]4CCCN4C(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC5=CC(=C(C=C5)Cl)Cl)NC(=O)C,Pubchem,active,1635.519,-3.7578,19,21,7.105573162
C1=CC(=CC=C1CC(=O)NCCCN2C(=O)C3=C(C=CC(=C3)F)N4C2=NNC4=S)C#N,Pubchem,active,436.472,2.46657,2,7,6.004364805
CN1CCN(c2ccc(Nc3ncc4c(=O)n(C)n(-c5cccc(C(C)(C)O)n5)c4n3)cc2)CC1,CHEMBL,active,474.569,2.237,2,10,6.602059991
CCOc1cc(N2CCC(O)CC2)ccc1Nc1ncc2c(n1)N(C1CCCC1)CCC(=O)N2C,CHEMBL,active,480.613,3.6955,2,8,7.214670165
CN1CCN(c2ccc(OC(F)(F)F)c(Nc3ncc4c(n3)-c3c(c(C(N)=O)nn3CCN)CC4)c2)CC1,CHEMBL,active,531.543,1.8903,3,10,7.48148606
CN1C2=C(CCC3=CN=C(N=C32)NC4=C(C=CC(=C4)N5CCNCC5)OC(F)(F)F)C(=N1)C(=O)N,Pubchem,active,488.474,2.1264,3,9,8.698970004
C[C@@H](Oc1cc(-n2cnc3cc(-c4ccncc4)ccc32)sc1C(N)=O)c1ccccc1C(F)(F)F,CHEMBL,active,508.525,6.4067,1,6,9
CCN1CCN(CC1)C2=CC(=C(C=C2)OC(F)(F)F)NC3=NC=C4CCC5=C(C4=N3)N(N=C5C(=O)N)C,Pubchem,active,516.528,2.8587,2,9,8.096910013
C[C@H]([C@H](C(=O)N)NC(=O)[C@@H](CO)NC(=O)[C@@H](CC1=CN=CN1)NC(=O)[C@@H](CC(C)C)NC(=O)CN(CCCCCCC2=CC=CC=C2)C(=O)C)OP(=O)(O)O,Pubchem,active,794.844,-0.4355,9,10,7.823908741
CC(Oc1cc(-c2cnc3cc(CO)ccn23)sc1C(N)=O)c1ccccc1Cl,CHEMBL,active,427.913,4.4474,2,6,7.036212173
COc1ccc(CCCN(C)C)cc1Nc1ncc2c(n1)-c1ccc(Cl)cc1NC(=S)C2,CHEMBL,active,468.026,5.3388,2,6,8
CC[C@@H]1c2nnc(C)n2-c2cnc(Nc3ccc(C(=O)NN4CCN(C)CC4)cc3OC)nc2N1C1CCCC1,CHEMBL,active,546.68,3.22382,2,11,6.287350298
CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CHEMBL,active,466.541,4.354,2,6,7.11407366
COC(=O)c1sccc1Nc1nc(Nc2ccc(N3CCC(N4CCCC4)CC3)cc2OC)ncc1F,CHEMBL,active,526.638,5.0242,2,10,7.299296283
COC1=C(C=C2C(=C1)N=CN2C3=CC(=C(S3)C(=O)N)OCC4=CC=NC=C4)OC,Pubchem,active,410.455,3.1771,1,8,6.886056648
COC1=C(C=C2C(=C1)N=CN2C3=CC(=C(S3)C(=O)N)OCC4CCCO4)OC,Pubchem,active,403.46,2.7609,1,8,6.599997654
CC[C@@H]1C(=O)N(C2=CN=C(N=C2N1C3CCCC3)NC4=CC=C(C=C4)C(=O)NC5CCN(CC5)C)C,Pubchem,active,491.64,3.5482,2,7,8.301029996
CN1CCN(CC1)C2=CC=C(C=C2)NC3=NC=C(C(=N3)NC4=C(SC=C4)C(=O)OC)[N+](=O)[O-],Pubchem,active,469.527,3.4719,2,11,8.359518563
CN1CCN(CC1)C2CCN(CC2)C3=CC(=C(C=C3)NC4=NC=C(C(=N4)NC5=C(SC=C5)C(=O)OC)[N+](=O)[O-])OC,Pubchem,active,582.687,3.9449,2,13,8.089909454
COc1cc2ncn(-c3cc(OCc4ccccc4S(C)(=O)=O)c(C(N)=O)s3)c2cc1OC,CHEMBL,active,487.559,3.1856,1,9,7.508638306
Cc1nn(-c2cc(Cl)cc(CCC(N)=O)c2)c2cc(N[C@@H](C)c3ccccc3)ncc12,CHEMBL,active,433.943,4.97332,2,5,7.494850022
CCN(CC)CCNC(=O)c1c[nH]c2ccc(N/C=c3/s/c(=C(/C#N)C(=O)NCC(F)(F)F)n(CC)c3=O)cc12,CHEMBL,active,577.633,1.68548,4,8,7.387216143
CC[C@@H]1C(=O)N(C2=CN=C(N=C2N1C3CCCC3)NC4=C(C=C(C=C4)C(=O)NC5CCN(CC5)C)OC)C,Pubchem,active,521.666,3.5568,2,8,9.080921908
COC1=C(C=C2C(=C1)N=CN2C3=CC(=C(S3)C(=O)N)OCC4=CC=C(C=C4)S(=O)(=O)C)OC,Pubchem,active,487.559,3.1856,1,9,6.899629455
COC1=C(C=C2C(=C1)N=CN2C3=CC(=C(S3)C(=O)N)OCC4=CC=CC=C4)OC,Pubchem,active,409.467,3.7821,1,7,7.920818754
C1=CC=C(C(=C1)COC2=C(SC(=C2)N3C=NC4=CC=CC=C43)C(=O)N)C(F)(F)F,Pubchem,active,417.412,4.7837,1,5,7.823908741
C[C@H](C1=C(C=C(C=C1)CNC(C)(C)C)C(F)F)OC2=C(SC(=C2)C3=CN=C4N3C=CC=C4)C(=O)N,Pubchem,active,498.599,6.1274,2,6,7.698970004
CC[C@@H]1C(=O)Nc2cnc(Nc3ccc(C(=O)NC4CCCC4)cc3OC)nc2N1C1CCCC1,CHEMBL,active,478.597,4.3809,3,7,7.283495836
CC1=CN=C(N=C1NC2=C(SC=C2)C(=O)OC)NC3=C(C=C4CCN(C4=C3)C(=O)CN(C)C)OC,Pubchem,active,496.593,3.57962,2,10,8.326058001
CC[C@@H]1c2nnc(C)n2-c2cnc(Nc3ccc(C(=O)NN4CCN(C)CC4)cc3OC)nc2N1CC1CCCCC1,CHEMBL,active,574.734,3.86152,2,11,6.899629455
CC(=O)c1cccc(Nc2ncc3c(n2)-c2c(c(C(N)=O)nn2C)CC3)c1,CHEMBL,active,362.393,2.0208,2,7,7
CN1CCC(CC1)NC(=O)C2=C(C(=C(C=C2)NC3=NC=C4C(=N3)N(CC(C(=O)N4C)(F)F)C5CCCC5)OC)F,Pubchem,active,561.609,3.5526,2,8,7.585026652
CCC1C(=O)N(C)c2cnc(-n3ccnc3-c3ccc(F)cc3)nc2N1C1CCC(F)(F)C1,CHEMBL,active,456.472,4.2176,0,6,6.494850022
CC(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1cncn1CCCCCCCCc1ccccc1)C(=O)N[C@@H](CO)C(=O)N[C@H](C(N)=O)[C@@H](C)OP(=O)(O)O,CHEMBL,active,862.963,0.9805,8,11,8.301029996
CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(C)=O)cc3OCCO)nc2N1C1CCCC1,CHEMBL,active,453.543,3.2979,2,8,8.239577517
CC[C@@H]1C(=O)N(C2=CN=C(N=C2N1C3CCCC3)NC4=C(C=C(C=C4)C(=O)NC5CCN(CC5)C)OC)C,Pubchem,active,521.666,3.5568,2,8,9.080921908
CN1C2=C(CCC3=CN=C(N=C32)NC4=CC=CC=C4OC5=CC=CC=C5)C(=N1)C(=O)N,Pubchem,active,412.453,3.6105,2,7,6.555955204
CN1CCN(CC1)C2=CC(=C(C=C2)OC(F)(F)F)NC3=NC=C4CCC5=C(C4=N3)N(N=C5C(=O)N)C,Pubchem,active,502.501,2.4686,2,9,8.522878745
CC(C)(C)c1ccc(Nc2nc(NCc3cccnc3)ncc2-c2nn[nH]n2)cc1,CHEMBL,active,401.478,3.7049,3,8,6.017728767
CC[C@]1(F)CN(C2CCCC2)c2nc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)ncc2N(C)C1=O,CHEMBL,active,553.683,3.8965,2,8,7
C[C@@H](Oc1cc(-c2cnc3ccccn23)sc1C(N)=O)c1ccc(CN2CCS(=O)(=O)CC2)cc1Cl,CHEMBL,active,545.086,4.1855,1,8,7.795880017
C1=CC2=C(C=C1F)C(=O)N(C3=NNC(=S)N23)CCC(F)(F)F,Pubchem,active,332.282,2.79829,1,5,6.124938737
CCN1C2=C(CCC3=CN=C(N=C32)NC4=C(C=CC(=C4)N5CCN(CC5)C)OC(F)(F)F)C(=N1)C(=O)N,Pubchem,active,516.528,2.9515,2,9,8.22184875
CN(C)CC(=O)N1CCC2=CC(=C(C=C21)NC3=NC=C(C(=N3)NC4=CC=CC=C4C(=O)OC)[N+](=O)[O-])OC,Pubchem,active,521.534,3.1179,2,11,9.294136288
CC(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1cncn1CCCCCCCCc1ccccc1)C(=O)N[C@@H](CO)C(=O)N[C@H](C(N)=O)[C@@H](C)OP(=O)(O)O,CHEMBL,active,862.963,0.9805,8,11,6.823908741
Cn1nc(C(N)=O)c2c1-c1nc(Nc3ccccc3Cc3ccccc3)ncc1CC2,CHEMBL,active,410.481,3.409,2,6,6.025488307
C1COC2=C(O1)C=CC(=C2)C(=O)NNC(=O)/C=C/C3=CC=CC=C3,Pubchem,active,324.336,1.9322,2,4,7.045757491
Cn1nc(C(N)=O)c2c1-c1nc(Nc3ccc(C(F)(F)F)cc3)ncc1CC2,CHEMBL,active,388.353,2.837,2,6,6.059483515
O=C1Cc2cnc(Nc3cccc(N4CCOCC4)c3)nc2-c2ccc(Cl)cc2N1,CHEMBL,active,421.888,3.8718,2,6,6.537602002
COC(=O)c1sccc1Nc1nc(Nc2ccc(N3CCC(N(C)C)CC3)cc2OC)ncc1C,CHEMBL,active,496.637,4.65932,2,10,8.732828272
COc1cc2ncn(-c3cc(OCc4ccccc4S(C)(=O)=O)c(C#N)s3)c2cc1OC,CHEMBL,active,469.544,3.95838,0,9,6.099999035
C[C@@H](Oc1cc(-c2cnc3ccccn23)sc1C(N)=O)c1ccccc1Cl,CHEMBL,active,397.887,4.9551,1,5,8.15490196
CN1CCC(CC1)NC(=O)C2=CC=C(C=C2)NC3=NC=C4C(=N3)N(CC(C(=O)N4C)(F)F)C5CCCC5,Pubchem,active,513.593,3.4049,2,7,9
C[C@H]1C(=O)N(C2=CN=C(N=C2N1C3CCCC3)NC4=C(C=C(C=C4)C(=O)NC5CCN(CC5)C)OC)C,Pubchem,active,507.639,3.1667,2,8,8.060480747
CC[C@@H]1C(=O)N(C2=CN=C(N=C2N1C3CCCC3)N4C=CC5=C4C=CC(=C5)C(=O)NC(C)C)C,Pubchem,active,460.582,4.0627,1,6,7.009883234
CC[C@@H]1C(=O)N(C2=CN=C(N=C2N1C3CCCC3)NC4=C(C=C(C=C4)C(=O)NCC)OCCO)C,Pubchem,active,482.585,2.845,3,8,7.669992299
Cn1nc(C(N)=O)c2c1-c1nc(Nc3cc(N4CCN(C(=O)N5CCNCC5)CC4)ccc3OC(F)(F)F)ncc1CC2,CHEMBL,active,600.606,1.864,3,10,7.455931956
COc1ncc2cc3cnccc3c([N+](=O)[O-])c2n1,CHEMBL,active,256.221,2.0948,0,6,6.53165267
C[C@H](c1ccccc1)N1c2cc(-n3c(=O)[nH]c4ncccc43)ccc2C(=O)NC1(C)C,CHEMBL,active,413.481,3.7609,2,5,6
CN1CCC(Oc2ccc3ncn(-c4cc(OCc5ccccc5C(F)(F)F)c(C(N)=O)s4)c3c2)CC1,CHEMBL,active,530.572,5.2567,1,7,8.045757491
C[C@@H](C1=CC=CC=C1Cl)OC2=C(SC(=C2)C3=CN=C4N3C=CC=C4)C(=O)N,Pubchem,active,397.887,4.9551,1,5,6.522878745
Cn1nc(C(N)=O)c2c1-c1nc(Nc3cc(NC4CCNC4)ccc3OC(F)(F)F)ncc1CC2,CHEMBL,active,488.474,2.4906,4,9,7.113509275
Cc1nn(-c2cccc(C#N)c2)c2cc(N[C@@H](C)c3ccccc3)ncc12,CHEMBL,active,353.429,4.7737,1,5,6.385102784
CC[C@@H]1C(=O)N(C)c2cnc(Nc3cc(F)c(C(=O)NC4CCN(C)CC4)cc3OCCO)nc2N1C(C)C,CHEMBL,active,543.644,2.5242,3,9,7.572351629
CCN1CCC(NC(=O)c2ccc(Nc3ncc4c(F)cn(-c5cccc(C(C)(C)O)n5)c4n3)cc2)CC1,CHEMBL,active,517.609,4.1397,3,8,7.468521083
CC[C@H](C)[C@@H](C(=O)N[C@@H](CC1=CC=C(C=C1)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(=O)N)C(=O)N)NC(=O)[C@H](C)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CO)NC(=O)[C@H](CC2=CN=CN2)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]3CCCN3C(=O)[C@@H]4CCCN4C(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC5=CC(=C(C=C5)Cl)Cl)NC(=O)[C@H](CCC(=O)N)NC(=O)C,Pubchem,active,1683.671,-5.1245,20,22,7.183162369
CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1C1CCCC1,CHEMBL,active,521.666,3.5568,2,8,8.585026652
CN1C2=C(CCC3=CN=C(N=C32)NC4=CC=CC=C4OC)C(=N1)C(=O)N,Pubchem,active,350.382,1.8268,2,7,7.37675071
COC1=C(C=C2C(=C1)N=CN2C3=CC(=C(S3)C(=S)N)OCC4=CC=CC=C4C(F)(F)F)OC,Pubchem,active,493.532,5.3362,1,7,8.22184875
C[C@H]([C@@H](C(=O)N)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CN(N=N1)CCCCCCCCC2=CC=CC=C2)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]3CCCN3C(=O)C)OP(=O)(O)O,Pubchem,active,863.951,0.3755,8,12,7.769551079
CC(=O)N(C)c1cccc(Nc2nc(NCCc3cccs3)ncc2-c2nn[nH]n2)c1,CHEMBL,active,435.517,3.0991,3,9,6.48148606
CC(Oc1cc(-c2cnc3ccccn23)sc1C(N)=O)c1cc(CO)ccc1Cl,CHEMBL,active,427.913,4.4474,2,6,7.408935393
COC(=O)c1ccsc1Nc1nc(Nc2ccc(N3CCN(C)CC3)cc2OC)ncc1[N+](=O)[O-],CHEMBL,active,499.553,3.4805,2,12,8.432973634
CN1C(C)(C)CC(Nc2ccc(OC(F)(F)F)c(Nc3ncc4c(n3)-c3c(c(C(N)=O)nn3C)CC4)c2)CC1(C)C,CHEMBL,active,572.636,4.7801,3,9,6.015922966
COC1=C(C=CC(=C1)N2CCC(CC2)N3CCCC3)NC4=NC=C(C(=N4)NC5=C(SC=C5)C(=O)OC)Br,Pubchem,active,587.544,5.6476,2,10,8.463441557
C[C@H](C1=CC=CC=C1Cl)OC2=C(SC(=C2)C3=CN=C4N3C=CC=C4)C(=O)N,Pubchem,active,397.887,4.9551,1,5,8.15490196
CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCCC4)cc3OCCO)nc2N1C1CCCC1,CHEMBL,active,522.65,3.7677,3,8,8.031050319
CC[C@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1C1CCCC1,CHEMBL,active,521.666,3.5568,2,8,7.488116639
CN(C)CCCc1ccc(C(F)(F)F)c(Nc2ncc3c(n2)-c2ccc(Cl)cc2NC(=S)C3)c1,CHEMBL,active,505.997,6.349,2,5,8.397940009
C[C@@H](Oc1cc(-n2cnc3cc(-c4cnn(CCCN(C)C)c4)ccc32)sc1C(N)=O)c1ccccc1Cl,CHEMBL,active,549.1,5.7945,1,8,8.698970004
NC(=O)c1sc(-n2cnc3ccccc32)cc1OCc1ccccc1Br,CHEMBL,active,428.311,4.5274,1,5,7.958607315
C[C@H](C1=CC=CC=C1C(F)(F)F)OC2=C(SC(=C2)N3C=NC4=C3C=CC(=C4)C5=CC(=NC=C5)Cl)C(=O)N,Pubchem,active,542.97,7.0601,1,6,8.397940009
CC[C@@H]1C(=O)N(C2=CN=C(N=C2N1C3CCCC3)NC4=C(C=C(C=C4)C(=O)NC5CCN(CC5)C)OC)C,Pubchem,active,521.666,3.5568,2,8,7
CC1=NN(C2=CC(=NC=C12)N[C@@H](C)C3=CC=CC=C3)C4=CC(=CC(=C4)Br)Cl,Pubchem,active,441.76,6.31792,1,4,6.562249437
CCCNS(=O)(=O)C1=CC=C(C=C1)NC2=NC=C3C(=N2)N(C(C(=O)N3C)CC)C4=NN(C=C4)C,Pubchem,active,484.586,2.5351,2,9,6.337147767
C[C@H]([C@H]1C(=O)N[C@@H](CCCNC(=O)[C@H](C[C@@H](C(=O)N[C@H](C(=O)N1)CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)C)CCCCCCCCC3=CC=CC=C3)C(=O)N)OP(=O)(O)O,Pubchem,active,951.069,0.3325,10,11,8.301029996
Cc1ccccc1COc1cc(-n2cnc3ccc(Cl)cc32)sc1C(N)=O,CHEMBL,active,397.887,4.72672,1,5,8.397940009
Cc1nn(-c2cccc(Cl)c2)c2cc(N[C@@H](C)c3ccccc3)ncc12,CHEMBL,active,362.864,5.55542,1,4,6.91721463
CC[C@@H]1C(=O)N(C2=CN=C(N=C2N1C3CCCC3)NC4=C(C=CC(=C4)N5CCN(CC5)C)OC(F)(F)F)C,Pubchem,active,533.599,4.3746,1,8,7.494850022
COc1ccc2c(c1)NC(=O)Cc1cnc(Nc3ccc(O)cc3)nc1-2,CHEMBL,active,348.362,3.096,3,6,6.124938737
CC[C@@H]1C(=O)N(C2=CN=C(N=C2N1C3CCCC3)NC4=C(C=C(C=C4)C(=O)NC5CC5)OCCO)C,Pubchem,active,494.596,2.9875,3,8,7.518414064
CC[C@@H]1C(=O)N(C2=CN=C(N=C2N1C(C)C)NC3=C(C=C(C=C3)C(=O)NC4CCC(CC4)N5CCN(CC5)CC6CC6)OC)C,Pubchem,active,618.827,4.2672,2,9,9.060480747
C[C@H](Nc1cc2c(-c3cc(Cl)cc(CCC(N)=O)c3)noc2cn1)c1ccccc1,CHEMBL,active,420.9,5.1342,2,5,7.292429824
